4.5892e+01 1.6876e-05 7.0600e+03 2.0583e-19
4.7399e+01 1.5440e-05 7.0920e+03 1.8682e-19
4.8955e+01 1.4124e-05 7.1239e+03 1.6957e-19
5.0562e+01 1.2919e-05 7.1556e+03 1.5391e-19
5.2222e+01 1.1816e-05 7.1871e+03 1.3969e-19
5.3936e+01 1.0806e-05 7.2184e+03 1.2679e-19
5.5707e+01 9.8814e-06 7.2494e+03 1.1508e-19
5.7535e+01 9.0349e-06 7.2802e+03 1.0445e-19
5.9424e+01 8.2599e-06 7.3106e+03 9.4807e-20
6.1375e+01 7.5506e-06 7.3408e+03 8.6051e-20
6.3390e+01 6.9013e-06 7.3707e+03 7.8103e-20
6.5471e+01 6.3071e-06 7.4002e+03 7.0890e-20
6.7620e+01 5.7633e-06 7.4294e+03 6.4343e-20
6.9840e+01 5.2657e-06 7.4582e+03 5.8401e-20
7.2133e+01 4.8104e-06 7.4866e+03 5.3007e-20
7.4501e+01 4.3938e-06 7.5145e+03 4.8112e-20
7.6946e+01 4.0127e-06 7.5420e+03 4.3668e-20
7.9472e+01 3.6641e-06 7.5690e+03 3.9635e-20
8.2081e+01 3.3452e-06 7.5954e+03 3.5975e-20
8.4776e+01 3.0535e-06 7.6213e+03 3.2652e-20
8.7559e+01 2.7868e-06 7.6466e+03 2.9637e-20
9.0433e+01 2.5429e-06 7.6713e+03 2.6900e-20
9.3402e+01 2.3199e-06 7.6953e+03 2.4415e-20
9.6468e+01 2.1160e-06 7.7186e+03 2.2160e-20
9.9635e+01 1.9296e-06 7.7411e+03 2.0114e-20
1.0291e+02 1.7592e-06 7.7628e+03 1.8256e-20
1.0628e+02 1.6035e-06 7.7837e+03 1.6570e-20
1.0977e+02 1.4613e-06 7.8036e+03 1.5040e-20
1.1338e+02 1.3313e-06 7.8226e+03 1.3651e-20
1.1710e+02 1.2125e-06 7.8406e+03 1.2390e-20
1.2094e+02 1.1040e-06 7.8575e+03 1.1246e-20
1.2491e+02 1.0050e-06 7.8733e+03 1.0207e-20
1.2901e+02 9.1449e-07 7.8879e+03 9.2644e-21
1.3325e+02 8.3190e-07 7.9012e+03 8.4088e-21
1.3762e+02 7.5651e-07 7.9132e+03 7.6322e-21
1.4214e+02 6.8771e-07 7.9238e+03 6.9273e-21
1.4681e+02 6.2494e-07 7.9330e+03 6.2876e-21
1.5163e+02 5.6767e-07 7.9406e+03 5.7069e-21
1.5660e+02 5.1545e-07 7.9467e+03 5.1798e-21
1.6175e+02 4.6783e-07 7.9511e+03 4.7014e-21
1.6706e+02 4.2442e-07 7.9537e+03 4.2672e-21
1.7254e+02 3.8487e-07 7.9545e+03 3.8731e-21
1.7820e+02 3.4884e-07 7.9535e+03 3.5154e-21
1.8405e+02 3.1603e-07 7.9505e+03 3.1907e-21
1.9010e+02 2.8615e-07 7.9455e+03 2.8961e-21
1.9634e+02 2.5897e-07 7.9384e+03 2.6286e-21
2.0278e+02 2.3424e-07 7.9291e+03 2.3858e-21
2.0944e+02 2.1175e-07 7.9177e+03 2.1655e-21
2.1631e+02 1.9132e-07 7.9040e+03 1.9655e-21
2.2342e+02 1.7275e-07 7.8880e+03 1.7840e-21
2.3075e+02 1.5589e-07 7.8696e+03 1.6192e-21
2.3833e+02 1.4059e-07 7.8489e+03 1.4697e-21
2.4615e+02 1.2671e-07 7.8258e+03 1.3339e-21
2.5423e+02 1.1413e-07 7.8004e+03 1.2107e-21
2.6258e+02 1.0274e-07 7.7726e+03 1.0989e-21
2.7120e+02 9.2426e-08 7.7425e+03 9.9743e-22
2.8010e+02 8.3094e-08 7.7100e+03 9.0531e-22
2.8929e+02 7.4657e-08 7.6753e+03 8.2170e-22
2.9879e+02 6.7035e-08 7.6383e+03 7.4581e-22
3.0860e+02 6.0154e-08 7.5992e+03 6.7693e-22
3.1873e+02 5.3948e-08 7.5580e+03 6.1441e-22
3.2919e+02 4.8353e-08 7.5149e+03 5.5767e-22
3.4000e+02 4.3315e-08 7.4699e+03 5.0617e-22
